% Model:              biconAndDipole_box_12.31.21.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 1 2022, 14:41
% Table:              Table 9 - s21
% freq (MHz)                                      abs(emw.S12) (1)                                  S12 (1)
238                                               0.023850887111192768                              -0.009346113441567716+0.02194344958132628i
238.5                                             0.02516950664657527                               -0.0025871846190134206+0.025036184625040956i
239                                               0.034743077017265485                              0.007002482915982759+0.03403008424378363i
239.5                                             0.04908216344846151                               0.023776340442730373+0.042938844930119804i
240                                               0.2248162139096716                                0.19666904788048867-0.10892022604852267i
240.5                                             0.2736420181905877                                0.08719791274998526-0.25937709638953066i
241                                               0.04455802974646867                               -0.028301541406062634-0.03441570526559217i
241.5                                             0.027271011427694863                              -0.021369781093227715-0.01694227022323133i
242                                               0.019924774598196637                              -0.017423977157029882-0.009664453570701387i
242.5                                             0.015519088306617424                              -0.01449623866895899-0.00554086331911984i
243                                               0.010453637286767842                              -0.010138403668937961-0.002547803675515096i
243.5                                             0.011319826416381963                              -0.011233211401421596-0.0013976522128164772i
244                                               0.002665638392799733                              0.002376944299236475+0.0012065503882951448i
244.5                                             0.006528247392464763                              -0.006514565132862838+4.2243951864234157E-4i
245                                               0.0054629357902632805                             -0.005397352549543921+8.439507713553154E-4i
245.5                                             0.0044442525960872135                             -0.0043181187983080335+0.0010512997581692482i
246                                               0.004501533305304984                              -0.004206258646707256+0.0016034931542636697i
246.5                                             0.002405055517677656                              -0.0022350735674852747+8.881093350710743E-4i
247                                               0.0036808297621547317                             0.003654045774539076-4.432349439486737E-4i
247.5                                             6.09791101653877E-4                               -5.381033821751055E-4+2.8686222781670173E-4i
248                                               5.3423160857744246E-5                             -4.7536675273989E-5+2.43782407061654E-5i
248.5                                             5.243253413524525E-4                              4.2643231625825475E-4-3.0507792977366556E-4i
249                                               0.001055804590726511                              8.27706355176499E-4-6.55458254505663E-4i
249.5                                             0.0015642489635253947                             0.0011778771654860794-0.0010293105473649588i
250                                               0.002130360442280842                              0.0015392076196091085-0.0014728460604463347i
250.5                                             0.0031781901071910807                             0.0021384519187189646-0.002351152004608471i
251                                               0.002916539512745841                              0.0019208585789051362-0.0021946537424510247i
251.5                                             0.00474063930387178                               0.0028100294474512994-0.003818035556915422i
252                                               0.0030327295620768573                             0.0018468911081742875-0.0024055024072408737i
252.5                                             0.004143396589262875                              0.00232687695990511-0.00342832012936044i
253                                               0.003804305905426465                              0.00207155669410455-0.0031908300307558384i
253.5                                             0.0041958104757016095                             0.0021534332578784844-0.0036010485628314185i
254                                               0.004510290959802574                              0.002177839535003741-0.0039496505543973786i
254.5                                             0.004789237011266402                              0.0021724783550135947-0.004268152872974603i
255                                               0.005095146214850857                              0.0021572270683428243-0.004615938293166194i
255.5                                             0.005323387933458997                              0.0020975229945997893-0.004892735061008514i
256                                               0.005604234238782527                              0.0020763763846538916-0.005205391677135737i
256.5                                             0.005874740725285441                              0.0019660136820503047-0.005536006574356493i
257                                               0.006605110548825572                              0.0019243421311358941-0.006318575213174423i
257.5                                             0.006305364568097917                              0.001743844202105029-0.006059424868369052i
258                                               0.006532667303490398                              0.0016096121039008088-0.006331262984039482i
258.5                                             0.006017353557656134                              0.001297681140429274-0.005875761014167537i
259                                               0.007215254630317797                              0.0013516377218104263-0.007087522476105563i
259.5                                             0.006878698482107696                              0.0010940055842146353-0.006791144571385439i
260                                               0.0015514181549760426                             4.0492494919490435E-4-0.0014976428403023106i
260.5                                             0.010247620532383529                              0.001016568699769623-0.010197073828034059i
261                                               0.010051977721069198                              6.601802167278993E-4-0.010030275080291298i
261.5                                             0.010648088063580356                              3.416398216431611E-4-0.010642605961043099i
262                                               0.012170439823418505                              -6.216625852159545E-5-0.012170281050647618i
262.5                                             0.08815863161147675                               -0.038690145014452164-0.07921500493194916i
263                                               0.008984602558430456                              -5.26084526376687E-4-0.008969187154032528i
263.5                                             0.010940126264561954                              -0.0010802649742846318-0.010886661116701122i
264                                               0.011276427637380643                              -0.0014112382967008728-0.011187771303124087i
264.5                                             0.014301707890352143                              -0.0024326873040447718-0.01409329205905065i
265                                               0.02350539106842492                               -0.00544577914115984-0.02286584568358009i
265.5                                             2.9689436804967225E-4                             -2.6962707934317237E-4-1.242879876113733E-4i
266                                               0.00857262735814011                               -0.002355935965253368-0.008242542420221929i
266.5                                             0.011491150788781946                              -0.0036800419936065506-0.010885946783620443i
267                                               0.014134244599225718                              -0.0052390893057958935-0.013127406965453477i
267.5                                             0.016933851755110637                              -0.007199003389720648-0.01532741613772048i
268                                               0.01950866484739639                               -0.009334925413668475-0.01713029981200814i
268.5                                             0.023818368089491587                              -0.012933119986673796-0.020001226608806016i
269                                               0.04792928469600336                               -0.03371825230588406-0.0340631148444661i
269.5                                             0.03211061525375752                               -0.021898310697672327-0.023485220896620383i
270                                               0.050152045115419305                              -0.040537780558392085-0.029528223391506337i
270.5                                             0.09377403047358217                               -0.09208059927894227-0.01774068847849968i
271                                               0.12210755604224711                               -0.047281352802291406+0.112582098576087i
271.5                                             0.05416521311167333                               0.019453177395650466+0.05055140156955435i
272                                               0.029453550118111838                              0.01761685215865187+0.023604197393267343i
272.5                                             0.018022092440988353                              0.013185145447099754+0.01228607974458713i
273                                               0.011101345525621595                              0.009176740038274518+0.006247184545790847i
273.5                                             0.0062759401478448135                             0.005668011228732796+0.0026946379070831236i
274                                               0.002422653724720947                              0.0023240374993402035+6.841789031860117E-4i
274.5                                             9.05171981732988E-4                               -8.996899960466496E-4-9.946973171776561E-5i
275                                               0.003952002620653595                              -0.003944693436675352+2.4024654899349642E-4i
275.5                                             0.0030091968743364943                             -0.002907213061300191+7.767741272223858E-4i
276                                               0.007937014543168133                              -0.007263301623374873+0.0032001014650073806i
276.5                                             0.010065203958734985                              -0.008371772771297704+0.005587642740610102i
277                                               0.012124845853263512                              -0.008830981347126999+0.00830816799373342i
277.5                                             0.012896252908344856                              -0.007998928511881692+0.01011585299111248i
278                                               0.01485455993839281                               -0.007453640354222123+0.012849171040702045i
278.5                                             0.013707138912162471                              -0.005538497265161684+0.012538369319856356i
279                                               0.016145649728233655                              -0.00465399764374573+0.015460346408758787i
279.5                                             0.017943544950005972                              -0.003245275523381625+0.017647634179975086i
280                                               0.021099557543207675                              -0.0015061349537931461+0.021045733202245398i
280.5                                             0.010676887499204323                              6.677231004382039E-4+0.010655987637558836i
281                                               0.020297190428240602                              0.0018364224043390662+0.02021394301053368i
281.5                                             0.024611865850897557                              0.004647527638211809+0.02416907998899906i
282                                               0.02048210509774824                               0.005053795593886067+0.019848823122049886i
282.5                                             0.02682763440471071                               0.009181705797322803+0.025207503771778484i
283                                               0.031445710618283315                              0.013485782686501638+0.02840715370503121i
283.5                                             0.03789744260067273                               0.019626479770338674+0.03241939924637363i
284                                               0.0869200466015236                                0.06239307515029468+0.06051610260501509i
284.5                                             0.04320538670758467                               0.029706132065110122+0.03137277734409515i
285                                               0.033376857140043216                              0.02089629002563943+0.02602613409077914i
285.5                                             0.058039024717298986                              0.04656946377609317+0.034638323194727386i
286                                               0.07552510458250317                               0.06769714695986236+0.033483394626185076i
286.5                                             0.10227353545034756                               0.0995108107595954+0.023610899929513304i
287                                               0.05373474314073701                               0.05372997732761125-7.156512945309454E-4i
287.5                                             0.1360792788623475                                0.12089259690704353-0.062470394178103496i
288                                               0.1502152096983519                                0.07519594914455799-0.1300391420187356i
288.5                                             0.12383368190122887                               4.542919061459804E-4-0.12383284859874115i
289                                               0.09394599096888702                               -0.0347458114969641-0.08728446484079305i
289.5                                             0.06818700776427979                               -0.04148954578362525-0.05411178816592939i
290                                               0.04795149513694651                               -0.03670845699015862-0.030851824439897868i
290.5                                             0.03105565920602843                               -0.02711402487913654-0.015142114237270275i
291                                               0.016166220849161105                              -0.01529671037734109-0.005230425238505624i
291.5                                             6.486084241868528E-5                              -5.744208197610339E-6-6.460598231931799E-5i
292                                               0.017857051390806032                              0.017827202016055255-0.0010320623298246496i
292.5                                             0.05398299437925129                               0.049971639739013335-0.02042055101961109i
293                                               0.04831425342506297                               0.022315907954414963-0.04285169000391103i
293.5                                             0.056388395303549124                              0.04828144912279926-0.029129929548693853i
294                                               0.09069852571359079                               0.056296220480741246-0.07111229237060677i
294.5                                             0.12238783586726427                               0.029987322822893337-0.11865724941270128i
295                                               0.1424588572685671                                -0.034132271907068946-0.13830948640179344i
295.5                                             0.1433959936279081                                -0.09465841026504936-0.10771349198047876i
296                                               0.11731764416464842                               -0.10440825341543022-0.053500899535263574i
296.5                                             0.10043382900884211                               -0.09866739167960885-0.018753661736311367i
297                                               0.08030434105898472                               -0.08015261003204642+0.004934196790606329i
297.5                                             0.06464041089861838                               -0.06238715224799467+0.016918213721541522i
298                                               0.050758603667237896                              -0.045777955169319276+0.021927486558279554i
298.5                                             0.039733230922840555                              -0.03247286261545688+0.022896349777321193i
299                                               0.02936183042839717                               -0.02047875131512335+0.02104133623796938i
299.5                                             0.013097606167095198                              -0.007724584544116907+0.010577243541165173i
300                                               1.6088140712546182E-4                             -1.3565857103762255E-4+8.648456083428367E-5i
