% Model:              biconAndDipole_fullFeature_addCablesV2_1.1.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 5 2022, 16:52
% Table:              Table 8 - s22
% freq (MHz)                                      abs(emw.S22) (1)                                  S22 (1)
249.5                                             0.9996829259001279                                0.972875274937204-0.22995576042382634i
250                                               0.9986735293012978                                0.9765419279799462-0.2090805610866772i
250.5                                             0.9997595328650204                                0.9736906997021341-0.226816103634756i
251                                               0.991008778203453                                 0.9642610665839182-0.22868973292814243i
251.5                                             0.9998587847829482                                0.9728200155663715-0.2309519578204059i
252                                               0.999775133228542                                 0.9726785704771393-0.23118545706141924i
252.5                                             0.999839691515078                                 0.9717712288288153-0.23524473968507945i
253                                               0.9997469815485213                                0.9708219871961186-0.23874399739461266i
253.5                                             0.9965211438645786                                0.9649864838302202-0.24870761185407295i
254                                               0.9923765997975984                                0.9665142056732107-0.2250813320951461i
254.5                                             0.9981235152353609                                0.9752268756306768-0.21256314994236947i
255                                               0.999858861149702                                 0.9722522689519483-0.23333081180454374i
255.5                                             0.9998618006531945                                0.9714214460837324-0.23677836576435535i
256                                               0.9998601731536215                                0.970739011296046-0.23955403942902953i
256.5                                             0.9998548530345159                                0.9698233113002205-0.243212812152956i
257                                               0.9997789686602009                                0.9680424751941155-0.2499034861607685i
257.5                                             0.9983119577620736                                0.9612594387052478-0.2694569659719643i
258                                               0.9997739687872431                                0.9700224877738037-0.2420833779459386i
258.5                                             0.9982455768642419                                0.961207053031724-0.2693979081787597i
259                                               0.9985577777858322                                0.9568795735066048-0.285480502630911i
259.5                                             0.9981200383885417                                0.9776576843639518-0.201069796928478i
260                                               0.9996661166604995                                0.971872878199266-0.23408428699884604i
260.5                                             0.9997824463710709                                0.9704557503122951-0.24037590719022475i
261                                               0.9997947834761198                                0.9690998488688346-0.24583549782011405i
261.5                                             0.9997888386515361                                0.9673005998975834-0.2527988752545439i
262                                               0.9981758960330545                                0.9549419218060707-0.2905874143845865i
262.5                                             0.988257491253619                                 0.9601797024410942-0.23389700305696237i
263                                               0.7541718098168518                                0.7341429001914551-0.17265375993851054i
263.5                                             0.9996733688886263                                0.9687201597604296-0.24683617348124548i
264                                               0.9995918429321515                                0.9695790619563476-0.2431055225048252i
264.5                                             0.9993231811597563                                0.9683674683472977-0.2468020799140489i
265                                               0.9993816534479661                                0.9667491068869518-0.25329795416005974i
265.5                                             0.9960360706564501                                0.9631341128614358-0.25389079284478966i
266                                               0.9996301646875192                                0.9666038903775085-0.2548281484849396i
266.5                                             0.9997285512282219                                0.9673459557423856-0.252386564717162i
267                                               0.9990850561327764                                0.9678375325431863-0.24791421901244393i
267.5                                             0.9997341061906896                                0.9659991825010883-0.2575147811061067i
268                                               0.9997558805667793                                0.9650021950074916-0.26130936523320286i
268.5                                             0.9603797032081399                                0.9365555757507465-0.21258604814131746i
269                                               0.9995391640205629                                0.9648696930059758-0.2609693773788021i
269.5                                             0.999430489314994                                 0.9639684016711427-0.2638678145435527i
270                                               0.999796091226226                                 0.9630969029743621-0.26839631054176627i
270.5                                             0.9947751890312084                                0.9574255433407723-0.2700259351816106i
271                                               0.9964624648021438                                0.9593887084195024-0.26927820171102346i
271.5                                             0.9983412554478693                                0.961003000345026-0.2704782720609662i
272                                               0.9971107044555959                                0.960508427715318-0.2676813725827453i
272.5                                             0.9972168356715514                                0.9580013434891862-0.2769022268232891i
273                                               0.9685533193066505                                0.9178177430560485-0.30936406202309896i
273.5                                             0.9961807512759878                                0.9519590727344205-0.29351322466187746i
274                                               0.9928463416209361                                0.9851936147155569-0.12303413995217469i
274.5                                             0.9982966819381061                                0.9626741194478253-0.2643005957503429i
275                                               0.9626598162101385                                0.9491462755139225-0.16073353546720354i
275.5                                             0.9978793772722823                                0.958790804100773-0.27655640574232027i
276                                               0.9986496365527057                                0.9574715838735596-0.28381201993838845i
276.5                                             0.9994786896842761                                0.9526887779635215-0.30222796607092706i
277                                               0.9871145071594832                                0.9512590420925832-0.26363096381459156i
277.5                                             0.9936707247259428                                0.9395472848911874-0.323469331824484i
278                                               0.9981020953100602                                0.9616208192373216-0.26738210985717625i
278.5                                             0.9981800297203918                                0.9498222739537674-0.30692184613333845i
279                                               0.9953006764174672                                0.8967154247196883-0.4318852666471233i
279.5                                             0.9965684355287764                                0.9895817301037239-0.11779917714989978i
280                                               0.9975627891964688                                0.9706768227165475-0.23003917977237387i
280.5                                             0.9992488229572949                                0.9666506549670694-0.25314960287007154i
281                                               0.9936309908090946                                0.9682213132531403-0.22327121278531928i
281.5                                             0.9932779886597121                                0.9330878693475264-0.3405116603471555i
282                                               0.9995266840617064                                0.9677059599898694-0.2501974563249504i
282.5                                             0.9995634449731342                                0.9641581668044923-0.2636780421475418i
283                                               0.9997917851293064                                0.962263046470844-0.27135482860766547i
283.5                                             0.9991479266148462                                0.9609073905413392-0.2737764892421923i
284                                               0.9994641841381792                                0.9586298390842286-0.2827675493976317i
284.5                                             0.9985562283411495                                0.9622910618969706-0.2666654333656742i
285                                               0.9965551530447738                                0.9530368190296575-0.2912782083059499i
285.5                                             0.9979965240314788                                0.9611477750931776-0.2686857205218552i
286                                               0.9997291142009902                                0.957233945204389-0.2883773152131376i
286.5                                             0.9993490804723145                                0.949814913445555-0.3107253044688723i
287                                               0.9987858880163033                                0.9666486469232358-0.2513237822053313i
287.5                                             0.999342113383644                                 0.9651873687598069-0.2590328217979499i
288                                               0.9971364356583142                                0.9578013316389415-0.27730431015048734i
288.5                                             0.9992922523964043                                0.9579748966315587-0.28437493406282033i
289                                               0.9996879560119711                                0.9567303115407693-0.28990191509283847i
289.5                                             0.9997877219213118                                0.9552232354882393-0.2951678493467505i
290                                               0.9997142522143033                                0.9529243362973923-0.30226444609410835i
290.5                                             0.9962859608152795                                0.9409891540243138-0.32729975210230605i
291                                               0.9971205091141907                                0.9618514442978798-0.2628518761550419i
291.5                                             0.9978979237160146                                0.9531124526213246-0.29559587076766847i
292                                               0.9962763246100199                                0.9521921830269445-0.29308115183483163i
292.5                                             0.9996130276207777                                0.950082941371384-0.3107549026230753i
293                                               0.9863966107668796                                0.9320289590280735-0.3229555592731494i
293.5                                             0.9866588508930744                                0.9386037739815146-0.304168774717754i
294                                               0.9832037027910131                                0.9395819998557305-0.2896121315295076i
294.5                                             0.9891677520020277                                0.9452982921310786-0.29131422981861166i
295                                               0.9887965589261298                                0.9447532583490327-0.2918217191763513i
295.5                                             0.991411673899353                                 0.944445177449207-0.30153012111040106i
296                                               0.9962707896092847                                0.949514792207287-0.30162417941580943i
296.5                                             0.9991586850300673                                0.9506038265751638-0.30768562327750903i
297                                               0.9992506897189267                                0.9490563877619589-0.31272018443326155i
297.5                                             0.9996502182018582                                0.9470535125439487-0.3199846920232146i
298                                               0.9996749383267964                                0.9473035596894989-0.319321073714668i
298.5                                             0.9975284218786244                                0.9443393562263419-0.32138159987416376i
299                                               0.9993118848928417                                0.9376910427116656-0.3454848067663663i
299.5                                             0.990483327854709                                 0.9213250291055481-0.36361712487422815i
300                                               0.9978882559794049                                0.9462635316714434-0.3168064078428744i
