% Model:              biconAndDipole_fullFeature_addCablesV2_1.1.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 5 2022, 16:52
% Table:              Table 11 - s21
% freq (MHz)                                      abs(emw.S12) (1)                                  S12 (1)
237.5                                             0.01752749843496464                               0.006972083605291472-0.016081145841901744i
238                                               0.03308735758039745                               -0.013421353584105084+0.030243023982788397i
238.5                                             0.0035175192919569723                             -5.747343428788261E-4-0.003470248176197939i
239                                               0.04410126641345052                               0.01570087094647856+0.04121170162456489i
239.5                                             0.15654725347930432                               0.15648829224429334-0.004296156698515413i
240                                               0.07476574941511997                               0.018048888224820918-0.07255449620424935i
240.5                                             0.056073452443394615                              -0.028730790918542325-0.048153647028201754i
241                                               0.020986736232016124                              -0.0161659151644576-0.013383059611605191i
241.5                                             0.025676874936938144                              -0.01697934770411401-0.019261455242788914i
242                                               0.013799579757915969                              -0.012589799547752134-0.005650252104331655i
242.5                                             0.011431277900034096                              -0.011076345539001222-0.002826425999111893i
243                                               0.006426158384387332                              -0.006370645018164281-8.428485236210818E-4i
243.5                                             0.01996096331589948                               -0.019955920208946744+4.4867038328337544E-4i
244                                               0.5227771121041765                                -0.3356101057365711+0.4008263537586699i
244.5                                             0.01155587060837735                               0.011296247531914792-0.0024357621425887322i
245                                               0.004254306412072414                              0.00401924120128393-0.0013945691856993554i
245.5                                             0.0014750155643306199                             0.001269030422153279-7.518195944952803E-4i
246                                               0.0704483667933804                                -0.03708981504771174+0.05989422345753551i
246.5                                             0.01090079565041483                               -0.010137103962605278-0.004008300021634513i
247                                               0.0020270035227291866                             0.0015259423426667604-0.0013342575643455095i
247.5                                             0.0021020879313955886                             -0.0017547524696776952+0.001157418438370071i
248                                               7.836940832802934E-4                              5.885281360317473E-4-5.17504636952691E-4i
248.5                                             0.007138328173783365                              0.004758663004317746-0.005320794633132062i
249                                               0.008816180033453776                              -0.007684815323175674+0.004320722605184623i
249.5                                             0.006051572415438816                              -0.00426508304726442+0.004293086919599653i
250                                               0.003415285043963704                              0.003139658985504902-0.0013441403893420087i
250.5                                             0.013443260250003062                              -0.007830476485653427+0.01092725419110131i
251                                               0.12204513426217978                               0.07304982191693171+0.09776880031471212i
251.5                                             0.0014537011781848518                             -7.558684980726504E-4+0.0012417366585059095i
252                                               0.0029741899690493025                             0.0020607934656361733-0.002144513059877403i
252.5                                             0.008299662957788823                              -0.003985190638073428+0.007280292630870261i
253                                               0.015159824712080936                              -0.006250873333690244+0.013811113925646261i
253.5                                             0.07527246544732576                               0.005258193796361438+0.07508858403591558i
254                                               0.11453015060452967                               0.05981061631276106-0.09767213304614542i
254.5                                             0.027262206738468502                              -0.016659672326151512+0.021579694952344877i
255                                               1.9075282429057276E-4                             6.38624811122973E-5-1.7974488443627985E-4i
255.5                                             0.003806682861416915                              0.0014238333637285581-0.0035303729207746158i
256                                               0.0036741225598003477                             0.0011937414701757192-0.00347478889816584i
256.5                                             0.004400244620044509                              0.0012495181447073405-0.004219106199454782i
257                                               0.009129855059796464                              0.0021536962171886695-0.00887219510701598i
257.5                                             4.606114349180781E-4                              -3.618535901691722E-4+2.84999777647232E-4i
258                                               0.009151059521754178                              -0.0019955158750900796+0.008930834606180504i
258.5                                             0.007182973862682015                              -4.127592303713449E-4+0.007171104749598645i
259                                               0.028159672809844126                              0.0019835051965585507-0.02808972908186727i
259.5                                             0.044976459267967936                              -0.006619808961775745+0.04448662740186957i
260                                               0.017923513844521132                              -0.0012523254526108493+0.01787970999472541i
260.5                                             0.010557326256815755                              -3.202448628841168E-4+0.010552468001403638i
261                                               0.010128643116877301                              7.04852209438732E-5+0.010128397860604332i
261.5                                             0.006870414082758924                              3.073930618734894E-4+0.006863534014928766i
262                                               0.020445468135315024                              -0.0036436970950286833-0.02011816688348771i
262.5                                             0.059206611427394425                              0.0473283927865204+0.03557310884585878i
263                                               0.10623552471539538                               -0.09925857009804007+0.037864534509853i
263.5                                             0.01655188496318514                               0.003118278319756665+0.016255498643691305i
264                                               0.01112477637440253                               0.0031852981139306+0.010659011460067713i
264.5                                             0.027089110048198486                              0.0070997733493929965+0.026142170942572027i
265                                               0.010174337808195601                              -0.007044140155085072-0.007341473919506662i
265.5                                             0.07968519855552716                               0.07961093767245288+0.0034393999108290924i
266                                               0.01631071469568075                               0.005617776103602528+0.015312739974729811i
266.5                                             0.013889471857739552                              0.006486258084284207+0.012281933257879102i
267                                               0.01715455046610744                               -0.002835971373848126-0.01691850667349045i
267.5                                             0.015403894106720833                              0.008150713463868116+0.01307080042235317i
268                                               0.01292460100835587                               0.00745737201145803+0.010556178944481569i
268.5                                             0.25078246823447664                               0.009701636089888497+0.2505947418262316i
269                                               0.024448691201465107                              0.019136218607405945+0.015216558049511976i
269.5                                             0.02903517999613088                               0.02389852014156014+0.01648946367991279i
270                                               0.007910825594130724                              -0.007909520588504425+1.436859101593552E-4i
270.5                                             0.09950776717650585                               0.006508573919985269+0.09929468361388631i
271                                               0.07437616601028524                               0.06520478796301352-0.03577917965923698i
271.5                                             0.05370469889019845                               0.02883334981745711+0.04530819596045542i
272                                               0.07257937597089692                               0.05362487515544955+0.04890949377050695i
272.5                                             0.07210597411130822                               0.06292875624505351+0.03520288539298009i
273                                               0.21011324089642333                               0.20897714879254528+0.021820295198205247i
273.5                                             0.08416806519576005                               0.08176017014349342+0.019988441082403625i
274                                               0.0724907642837102                                -0.06970877412546952-0.01988963841704276i
274.5                                             0.054215644494494765                              0.053990624571668866-0.004934426644965632i
275                                               0.12166929265681427                               -0.11725266372737983-0.03248429812145409i
275.5                                             0.06169000741307505                               0.05643304585745079-0.02491923654280184i
276                                               0.04744277311130191                               0.0382112282140293-0.028119721884574938i
276.5                                             0.0054315536878558985                             -0.00480055458947422-0.002540954761017798i
277                                               0.15370188608806726                               0.12041533471828754-0.09552181400974323i
277.5                                             0.10035657008971931                               0.05689034245215212-0.08267363603864054i
278                                               0.04157305329734772                               0.01955978596221464-0.03668424094316884i
278.5                                             0.04149030123746762                               0.014099531333063766-0.03902112649531995i
279                                               0.02810344284092952                               -0.001540506896689869+0.028061189176773027i
279.5                                             0.0419761094545434                                0.010223299460164256-0.04071213471543359i
280                                               0.061482323446547825                              0.002945689683562193-0.06141171719366004i
280.5                                             0.00719914204578914                               -4.1231704197190863E-4-0.007187325013685452i
281                                               0.036466019371054266                              -0.0033865036367401705-0.0363084310028463i
281.5                                             0.06041355398668147                               -0.01572621203600617-0.05833081312908514i
282                                               0.021054521109888393                              -0.005819064657940658-0.020234409941321294i
282.5                                             0.022357456840532728                              -0.010060234364864518-0.019966160394534613i
283                                               0.004614425986477286                              -0.002032290471287131-0.004142791646340956i
283.5                                             0.03619674976769879                               -0.016607080476999447-0.032162238289271255i
284                                               0.023879503348024734                              -0.016349236990768703-0.01740497428805928i
284.5                                             0.02948501166411807                               -0.023611442371887066-0.017659719758598515i
285                                               0.05766609240888752                               0.040264566891596375+0.041281265323903485i
285.5                                             0.04154970938930535                               -0.033924847588517444-0.023989228133301645i
286                                               0.0016678585978346149                             -0.0016465765297302719-2.6558997366667067E-4i
286.5                                             0.02048800414023761                               0.019505378663429662-0.006268852913142587i
287                                               0.02568033048857353                               -0.02126473314863678+0.01439758653801488i
287.5                                             0.019861905005879612                              0.0032225030806923814-0.01959874343822873i
288                                               0.07114964829009729                               0.055681671343720034-0.044292481621314606i
288.5                                             0.031438277246974275                              -0.002211581790155174-0.03136039193382433i
289                                               0.015179700932397145                              -0.006242344506504819-0.013836779085434871i
289.5                                             0.003401860121877077                              -0.0018369033416698434-0.0028632915328655733i
290                                               0.006234860540923391                              0.005387116943916873+0.0031388623731102424i
290.5                                             0.024813187496310826                              0.02479191370823292-0.0010272723157024222i
291                                               0.05774941974214213                               0.05610206323068662+0.01369503493292934i
291.5                                             0.06023418016944323                               0.058919996323082924-0.01251361234707398i
292                                               0.07704054330952174                               -0.027707109403273936-0.07188575242662001i
292.5                                             0.005660005596047142                              -0.0033043680407549756+0.004595303602431736i
293                                               0.15842042226780076                               0.0632485585114236+0.1452468589599628i
293.5                                             0.11755802596645501                               0.06948652598695984-0.09482358448926756i
294                                               0.17886004389290142                               0.10591169227009828-0.14413059613369614i
294.5                                             0.1289151104098327                                0.020141664528260852-0.1273319246772401i
295                                               0.14719822238159316                               -0.07830369890357262-0.12464287950107536i
295.5                                             0.08716528526960313                               -0.0617134250283666-0.06155680407070747i
296                                               0.08169592583800082                               -0.08136338794559649-0.007363654021102235i
296.5                                             0.029603919486058432                              -0.02914871606663815+0.00517149887397658i
297                                               0.033003303282999615                              -0.03300264693473148+2.0814151703025272E-4i
297.5                                             0.013386070671616948                              -0.012972102411099294+0.0033032479564021923i
298                                               0.0013132675400297615                             6.153895035554494E-4-0.0011601583472136891i
298.5                                             0.023751555640066774                              -0.02370008778043814+0.0015627650247924307i
299                                               0.017945413152468236                              0.012643752424922938-0.012734731164419425i
299.5                                             0.05422387173028489                               -0.01985296768225688+0.05045877465446077i
300                                               0.060121748671022664                              0.024949499107806743-0.05470052246122669i
