% Model:              biconAndDipole_fullFeature.mph
% Version:            COMSOL 5.6.0.401
% Date:               Dec 26 2021, 17:31
% Table:              Table 5 - Global Evaluation 4
% freq (MHz)                                      10 * log10( (abs(emw.Vport_1))^2 /50/.001)
205.31062124248496                                -30.615422356513392
205.81162324649296                                -26.08250705657766
206.31262525050096                                -25.443648241648216
206.813627254509                                  -25.59394827880474
207.31462925851702                                -25.613415310495856
207.81563126252505                                -25.587250396286862
208.31663326653305                                -25.560744622942757
208.81763527054107                                -25.55555073750698
209.31863727454905                                -25.596371907363654
209.81963927855708                                -25.74645316379997
210.3206412825651                                 -25.911616297121633
210.82164328657313                                -26.12346982190217
211.32264529058114                                -26.484234071553495
211.82364729458916                                -27.208247859137693
212.32464929859714                                -26.88592465177685
212.82565130260517                                -27.75129857917658
213.3266533066132                                 -28.829535367893495
213.82765531062122                                -30.205690482736006
214.32865731462925                                -32.1200231032112
214.82965931863725                                -34.673756500191246
215.33066132264526                                -36.685196225422125
215.83166332665326                                -34.60343102514709
216.3326653306613                                 -30.503742278353087
216.83366733466931                                -28.401768135074338
217.33466933867734                                -26.167684993026437
217.83567134268534                                -24.12226900940525
218.33667334669335                                -22.70553476921191
218.83767535070135                                -21.575314155130304
219.3386773547094                                 -20.702142865031195
219.8396793587174                                 -20.244308894829388
220.34068136272543                                -20.101561943742063
220.84168336673343                                -20.22430360120518
221.34268537074144                                -20.571273332720335
221.84368737474946                                -21.365737079510954
222.3446893787575                                 -22.594446807886527
222.84569138276552                                -23.24233928859716
223.34669338677352                                -23.08644674718161
223.84769539078155                                -22.757067507123885
224.34869739478953                                -22.510223393616712
224.84969939879755                                -22.36793802787127
225.35070140280558                                -22.308222360588694
225.8517034068136                                 -22.310187093932413
226.3527054108216                                 -22.35887398238156
226.85370741482964                                -22.44277586186761
227.35470941883761                                -22.55101801673043
227.85571142284564                                -22.669036430570987
228.3567134268537                                 -22.730652135331326
228.8577154308617                                 -22.403691277600252
229.35871743486973                                -22.115543220357413
229.85971943887773                                -21.81483192700744
230.36072144288573                                -21.32975272018831
230.86172344689373                                -20.709568759012058
231.3627254509018                                 -20.063066819133716
231.8637274549098                                 -19.50092015092841
232.36472945891782                                -19.09023178530578
232.86573146292582                                -18.842707636458265
233.36673346693382                                -18.732989182363
233.86773547094182                                -18.72355342087275
234.36873747494988                                -18.780353047592317
234.86973947895788                                -18.87796819330687
235.3707414829659                                 -18.999242399873502
235.87174348697394                                -19.13356314067334
236.3727454909819                                 -19.275042893454152
236.87374749498994                                -19.420352986149346
237.37474949899794                                -19.566403509802235
237.875751503006                                  -19.707625833680776
238.376753507014                                  -19.830579803909735
238.87775551102203                                -19.907019624874884
239.37875751503                                   -20.1491111380139
239.87975951903803                                -21.046629087947473
240.38076152304603                                -21.29261449039113
240.8817635270541                                 -21.508513592649194
241.3827655310621                                 -21.761628520696824
241.88376753507012                                -22.038138509399722
242.38476953907812                                -22.325408200845057
242.88577154308612                                -22.611459500770493
243.38677354709415                                -22.880992396296254
243.88777555110218                                -23.115959651367234
244.3887775551102                                 -23.297996847958885
244.8897795591182                                 -23.403737652729163
245.3907815631262                                 -23.37609297949799
245.8917835671342                                 -22.97674611247315
246.39278557114224                                -22.23206179390376
246.89378757515027                                -23.130057443591564
247.3947895791583                                 -23.120748728436496
247.8957915831663                                 -22.176612847531164
248.3967935871743                                 -20.027646573459556
248.8977955911823                                 -24.651516313213623
249.39879759519033                                -25.66975556382435
249.8997995991984                                 -26.23515646916762
250.4008016032064                                 -26.375279897907905
250.90180360721442                                -26.167938886880165
251.4028056112224                                 -26.00090570697699
251.90380761523042                                -25.985707734980625
252.40480961923842                                -26.09498484589663
252.90581162324648                                -26.380151327876877
253.40681362725448                                -26.861308862828203
253.9078156312625                                 -27.5052863563227
254.40881763527048                                -26.986696407426436
254.9098196392785                                 -25.83635498214508
255.4108216432865                                 -26.696649824506828
255.91182364729457                                -27.566011997521848
256.41282565130257                                -27.219643874940587
256.91382765531057                                -26.865435935722985
257.4148296593186                                 -26.826307574838548
257.9158316633266                                 -27.29612823599146
258.4168336673347                                 -28.097026806272996
258.9178356713427                                 -28.694638066765222
259.4188376753507                                 -29.292915360497304
259.9198396793587                                 -29.622755522294376
260.4208416833667                                 -30.150964762151332
260.9218436873747                                 -30.12787345380525
261.42284569138275                                -29.825115601278828
261.92384769539075                                -29.454220163290927
262.4248496993988                                 -29.061423047423524
262.9258517034068                                 -28.68099241212299
263.4268537074148                                 -28.364619177682613
263.9278557114228                                 -28.1612851046309
264.4288577154308                                 -27.93214989230868
264.92985971943887                                -27.70339543864853
265.43086172344687                                -27.623558469625745
265.9318637274549                                 -27.67523264603311
266.4328657314629                                 -27.810205243249733
266.9338677354709                                 -28.0281940074461
267.4348697394789                                 -28.35306325758678
267.9358717434869                                 -28.799105065968988
268.43687374749493                                -29.357007358872444
268.937875751503                                  -29.99115852380868
269.438877755511                                  -30.61290712600978
269.93987975951904                                -31.00560114371721
270.44088176352705                                -30.8930189973467
270.94188376753505                                -30.203715432940207
271.442885771543                                  -29.13295815776037
271.943887775551                                  -27.9331716675012
272.44488977955905                                -26.764536257250278
272.9458917835671                                 -25.701614708412542
273.44689378757516                                -24.774384045640574
273.94789579158316                                -23.985171991450386
274.44889779559117                                -23.359815780834285
274.94989979959917                                -23.88352159476121
275.45090180360717                                -23.504342038053373
275.95190380761517                                -23.086116449710733
276.4529058116232                                 -23.10631317318464
276.9539078156312                                 -22.619523827606468
277.4549098196392                                 -22.381508459028517
277.9559118236472                                 -22.219186058519323
278.4569138276552                                 -22.146807251472787
278.9579158316633                                 -22.206520755380666
279.4589178356713                                 -22.174269000423482
279.95991983967934                                -21.61685498384
280.46092184368734                                -21.008640677773354
280.9619238476954                                 -20.81788497720968
281.4629258517034                                 -20.92880820010255
281.9639278557114                                 -21.33314009161375
282.4649298597194                                 -21.9195348655482
282.9659318637274                                 -22.55723837784756
283.46693386773535                                -23.20568129808985
283.9679358717434                                 -23.95277905026031
284.4689378757514                                 -24.9750633377853
284.9699398797595                                 -26.365861332407885
285.4709418837675                                 -28.31132909232162
285.9719438877755                                 -31.348042153262725
286.4729458917835                                 -34.906878739144474
286.9739478957915                                 -35.70794690171696
287.4749498997996                                 -34.53256967462273
287.9759519038076                                 -33.385520450772844
288.47695390781564                                -32.21973046803433
288.97795591182364                                -30.606837096085464
289.4789579158316                                 -28.20555058619782
289.9799599198396                                 -24.79928293029495
290.4809619238476                                 -23.63319391252916
290.98196392785565                                -29.511108910745854
291.4829659318637                                 -30.464262249482132
291.9839679358717                                 -28.85466548229882
292.48496993987976                                -26.78614790334151
292.98597194388776                                -25.39195253018942
293.48697394789576                                -24.448902731450882
293.98797595190376                                -24.147816211226697
294.48897795591176                                -23.728857976176172
294.9899799599198                                 -23.03074201611163
295.49098196392777                                -22.442236022313345
295.9919839679358                                 -21.927668673605936
296.4929859719438                                 -23.49380578555635
296.9939879759519                                 -22.07150580344564
297.4949899799599                                 -21.457535629194453
297.9959919839679                                 -21.109287164797365
298.4969939879759                                 -20.966735788157678
298.99799599198394                                -21.07796322627822
299.498997995992                                  -21.518373237408834
300                                               -22.28313562759461
