% Model:              biconAndDipole_fullFeature.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 1 2022, 14:45
% Table:              Table 9 - s12
% freq (MHz)                                      abs(emw.S12) (1)                                  S12 (1)
238                                               0.042554498782455534                              -0.006943906067658427+0.041984134326547046i
238.5                                             0.11665207219765586                               0.02470995669461204+0.11400492966603468i
239                                               0.05582925241079198                               0.011088459040621723+0.054717012901403676i
239.5                                             0.20464815529446698                               0.20130074721281524+0.03686294395447176i
240                                               0.1706775480016884                                0.11957146643863698-0.1217928150819356i
240.5                                             0.061019166223106804                              -0.03143993487968098-0.05229597633972004i
241                                               0.024114923934736764                              -0.017967302140922667-0.016084328091497502i
241.5                                             0.013515082290186149                              -0.011613549917810603-0.0069125181820393535i
242                                               0.007165574285026933                              -0.006668967417866624-0.0026211311324831907i
242.5                                             0.0015354471938765462                             -0.0014870791651581342-3.8235277131982065E-4i
243                                               0.06391030769102446                               -0.0513728928862561-0.03801780248329297i
243.5                                             0.005054670623651555                              0.0050504311795935425-2.0697829305359462E-4i
244                                               0.13024577524070147                               0.12366140009299058-0.040887896682180076i
244.5                                             0.011113826091461193                              -0.010861644935009128+0.0023541027371451182i
245                                               0.0063966162698847456                             -0.006057183427723875+0.002056022525912954i
245.5                                             0.07938912129135883                               -0.06601562309489849+0.044097279811870366i
246                                               0.0812689217191253                                -0.07739527369105387+0.0247913139562263i
246.5                                             0.01769042024474258                               -0.017514249499363563+0.0024903881042201404i
247                                               0.02276811962874434                               0.01706091303697817-0.015076886872742718i
247.5                                             0.026814099836345112                              -0.022761491734217643+0.014174288132623274i
248                                               0.008274860891090648                              -0.006538186398683285+0.005072025372863823i
248.5                                             0.00535586676935411                               0.002476481749407158-0.004748931142470366i
249                                               0.012958109011356227                              -0.010330735673866207+0.0078223071779942i
249.5                                             0.02537713773732009                               -0.01784413415624073+0.018044001661300033i
250                                               0.022799852066002917                              -0.01312035579724505+0.01864643445770037i
250.5                                             0.02262132489569373                               -0.012741531495247819+0.018691648273818463i
251                                               0.03701604614476671                               -0.016568554717253117+0.03310091640382314i
251.5                                             0.08129133635658459                               0.05710472054410453-0.057856134145128434i
252                                               0.026972831697471958                              0.016091586052134375-0.021647043865315706i
252.5                                             0.028516355035133466                              0.014423029152716713-0.024599974279451303i
253                                               0.023998149351981336                              0.010434779342489578-0.02161079712536201i
253.5                                             0.05542847921933664                               0.011472702168307553-0.05422816070572323i
254                                               0.018089653539320388                              -0.010708188232183825+0.014579789777523082i
254.5                                             0.015573062236865743                              -0.008180465828205401+0.013251424310875323i
255                                               0.004772907333690318                              -0.0029952666314782433-0.003716049276092528i
255.5                                             4.5402294610815265E-4                             -2.01694594034349E-4+4.067629854473556E-4i
256                                               6.587329898974932E-4                              1.9600031737829665E-4-6.288982648782693E-4i
256.5                                             0.00533629795569433                               -0.0013436339423912003+0.005164370600644552i
257                                               0.006902114766001302                              0.0018622141105348702-0.0066461527856029635i
257.5                                             0.0013187118927617107                             -2.9342011173244894E-4+0.0012856538002674323i
258                                               0.0171406429409796                                0.003770104900542968-0.016720883633021783i
258.5                                             0.010519078657753518                              0.0017124561340013391-0.010378752805473629i
259                                               0.013527550418144676                              0.001551050447396562-0.01343833556751271i
259.5                                             0.008723561895410615                              0.0010678057820579076-0.008657962979527213i
260                                               0.0060118866991369126                             4.134704079656073E-4-0.005997651532474697i
260.5                                             0.01632372245412724                               7.706290476206228E-4-0.01630552193676551i
261                                               0.01124145993204742                               -6.437255924325897E-5-0.01124127562056211i
261.5                                             0.011912107208687961                              -5.832237331737161E-4-0.011897821154662671i
262                                               0.025601610262642002                              -0.00330290109384038-0.025387660238874402i
262.5                                             0.07924074440325314                               0.029119711276647243-0.07369625491669436i
263                                               0.0038897689971454028                             0.0022146092319116685+0.0031977818563943914i
263.5                                             0.013835540692442748                              -0.002448600797247251-0.013617141417638258i
264                                               0.004156813795714263                              0.0018317463370774822+0.003731461682617637i
264.5                                             0.03118799204812446                               -0.006773812118420042-0.030443493843155065i
265                                               0.027212651629401497                              -0.012919424383543763-0.023950300254925047i
265.5                                             0.13754441593865244                               0.04497398925873898-0.12998387071502318i
266                                               0.03165502000816855                               -0.010593739479958045-0.029829733078730845i
266.5                                             0.029807571195253242                              -0.008990990095055745-0.02841924343944962i
267                                               0.02810822491726629                               -0.01176079783903259-0.025529511201529805i
267.5                                             0.03398103357517307                               -0.017827288886869876-0.02892919656300751i
268                                               0.04136117380882367                               -0.024446988412016726-0.03336302528887992i
268.5                                             0.24470979678248345                               0.006435258539996373+0.24462516650755242i
269                                               0.03285892129415191                               -0.025484372011204303-0.020742600893085147i
269.5                                             0.03739018880577418                               -0.031011378565912243-0.020888289024549606i
270                                               0.0741868164805417                                -0.07339709358559635-0.010795850717047995i
270.5                                             0.10508794361205297                               -0.05756792622389529+0.0879170618417732i
271                                               0.0536636423718117                                0.015712627830032515+0.05131179045097327i
271.5                                             0.03260742391777845                               0.019291046419554286+0.026288773698906375i
272                                               0.017806797322099225                              0.0133813861280995+0.011748214169014214i
272.5                                             0.11610609919751418                               0.03873844433859866-0.10945299996385797i
273                                               6.815170178056643E-4                              -5.726076946856142E-4-3.6957526100315813E-4i
273.5                                             0.0014770944807263502                             -0.0014246567043109649-3.900786841831606E-4i
274                                               0.022837793897447178                              0.022137248814278646+0.005613113666851433i
274.5                                             0.0038482934823560995                             -0.0038351745049286863+3.174889653034291E-4i
275                                               0.0217959988873192                                6.40027045707949E-4-0.02178659984662091i
275.5                                             0.015327962070001148                              0.014194168899020799-0.0057854982918902126i
276                                               0.005319876716982074                              0.00433570974283337-0.003082646478237126i
276.5                                             0.038483814068780396                              0.03252250215240253-0.020574032152872533i
277                                               0.040203673933194205                              -0.03049663354428299+0.026197151375527694i
277.5                                             0.015471518379465966                              -0.009188741807672278+0.012447285043658668i
278                                               0.02373693419366821                               -0.011069815084072973+0.020997648414024024i
278.5                                             0.013014813882721276                              -0.004746533901849991+0.012118407334318449i
279                                               0.014926411090997124                              -0.003282664911167055+0.01456097040510812i
279.5                                             0.1473701007969173                                0.1432061746113181+0.03478416539298079i
280                                               0.045753444163965984                              -0.0075962065969660255+0.04511845850870088i
280.5                                             0.014796065120256661                              0.001421958390325945-0.014727578802337382i
281                                               0.019053155843105244                              0.0012538437071963528+0.019011854815866324i
281.5                                             0.05450927347632794                               0.017130293922973168+0.0517475982537321i
282                                               0.015584586607875634                              0.004166415819991552+0.015017333949583085i
282.5                                             0.018408176715513917                              0.0067372552497876334+0.01713097667060456i
283                                               0.013426931941343222                              0.006303619663630779+0.01185524696047072i
283.5                                             0.2766867485832015                                -0.23834632274977582-0.14052255076393774i
284                                               0.15281023612585515                               0.11496555265398871+0.10066722390034681i
284.5                                             0.12336828069033318                               0.11650555136191379+0.04057325698468514i
285                                               0.02331070822006419                               -0.014694241024919391+0.01809608793144375i
285.5                                             0.09260100333395695                               0.08150176100649964+0.04395917164022679i
286                                               0.11672632578137129                               0.11640495372674754+0.00865574250382875i
286.5                                             0.13854777439996296                               0.12852669451826496-0.0517336890951306i
287                                               0.06604602790736548                               0.053546639769214595-0.03866309832083386i
287.5                                             0.09058415277454909                               0.007828100358540377-0.09024527455030247i
288                                               0.15012760735019653                               0.13607130274062507-0.0634263278076537i
288.5                                             0.11124239727596438                               8.108007865505954E-4-0.11123944243741972i
289                                               0.07582027001951462                               -0.02855738412276817-0.07023666533867319i
289.5                                             0.05249773314017767                               -0.0316957451836213-0.041849632281685055i
290                                               0.03080389144818556                               -0.02351545253992347-0.019897316909427924i
290.5                                             0.008606449875772767                              0.007918224098815665-0.0033723443752268134i
291                                               0.0018556132461817652                             -0.0015806276072565595-9.720683548926133E-4i
291.5                                             0.09463301311849344                               0.07961715173441873-0.05115189460404664i
292                                               0.04004714837416356                               0.038132228117401634-0.012235492295151649i
292.5                                             0.06478235094647673                               -0.03888614979718316-0.051813322110278816i
293                                               0.1058515922775984                                0.06248839237928015-0.08543863532124124i
293.5                                             0.15157703547268406                               -0.03527506116815532-0.14741529005591728i
294                                               0.0719783759161991                                0.04606611514237579-0.0553064158594918i
294.5                                             0.12816056536775533                               0.024680744249111923-0.12576164510172652i
295                                               0.13161012591929014                               -0.07060229697955805-0.11106998201900321i
295.5                                             0.2114235395408357                                -0.1165688529064935-0.17638485083487074i
296                                               0.07264892930537205                               -0.07114042332040604-0.014727766260040066i
296.5                                             0.1043261482201922                                -0.04905100458907016-0.09207575224381569i
297                                               0.09639681911207823                               -0.09622814635929197-0.0057000511560348095i
297.5                                             0.0713850563626182                                -0.06947873837765575+0.01638692116730423i
298                                               0.07695436907310388                               -0.07136784138120385+0.028785519554574906i
298.5                                             0.05007298702933586                               -0.04328381052292759+0.02517569813640409i
299                                               0.040073109379185845                              -0.028493217822657683+0.02817783940309787i
299.5                                             0.2750051385808933                                -0.02376005132332544+0.2739767986655244i
300                                               0.02357984662920559                               0.010208254675065528-0.021255604050364245i
